# Audio data: 120064 samples
# Sample rate: 32000 Hz
# Sample width: 16 bits
# Format: sample_number, value
59470, 32768
59471, 33098
59472, 32768
59473, 33099
59474, 32768
59475, 33106
59476, 32768
59477, 33105
59478, 32768
59479, 33100
59480, 32768
59481, 33104
59482, 32768
59483, 33104
59484, 32768
59485, 33102
59486, 32768
59487, 33099
59488, 32768
59489, 33101
59490, 32768
59491, 33105
59492, 32768
59493, 33098
59494, 32768
59495, 33102
59496, 32768
59497, 33100
59498, 32768
59499, 33096
59500, 32768
59501, 33096
59502, 32768
59503, 33097
59504, 32768
59505, 33095
59506, 32768
59507, 33092
59508, 32768
59509, 33101
59510, 32768
59511, 33094
59512, 32768
59513, 33087
59514, 32768
59515, 33091
59516, 32768
59517, 33098
59518, 32768
59519, 33089
59520, 32768
59521, 33074
59522, 32768
59523, 33107
59524, 32768
59525, 33082
59526, 32768
59527, 33062
59528, 32768
59529, 33100
59530, 32768
59531, 33096
59532, 32768
59533, 33044
59534, 32768
59535, 33112
59536, 32768
59537, 33084
59538, 32768
59539, 33038
59540, 32768
59541, 33108
59542, 32768
59543, 33067
59544, 32768
59545, 33050
59546, 32768
59547, 33089
59548, 32768
59549, 33076
59550, 32768
59551, 33043
59552, 32768
59553, 33091
59554, 32768
59555, 33064
59556, 32768
59557, 33037
59558, 32768
59559, 33096
59560, 32768
59561, 33054
59562, 32768
59563, 33035
59564, 32768
59565, 33090
59566, 32768
59567, 33066
59568, 32768
59569, 33034
59570, 32768
59571, 33087
59572, 32768
59573, 33060
59574, 32768
59575, 33040
59576, 32768
59577, 33084
59578, 32768
59579, 33058
59580, 32768
59581, 33057
59582, 32768
59583, 33066
59584, 32768
59585, 33075
59586, 32768
59587, 33062
59588, 32768
59589, 33072
59590, 32768
59591, 33098
59592, 32768
59593, 33073
59594, 32768
59595, 33079
59596, 32768
59597, 33105
59598, 32768
59599, 33074
59600, 32768
59601, 33091
59602, 32768
59603, 33101
59604, 32768
59605, 33080
59606, 32768
59607, 33095
59608, 32768
59609, 33094
59610, 32768
59611, 33088
59612, 32768
59613, 33097
59614, 32768
59615, 33107
59616, 32768
59617, 33085
59618, 32768
59619, 33108
59620, 32768
59621, 33113
59622, 32768
59623, 33100
59624, 32768
59625, 33112
59626, 32768
59627, 33116
59628, 32768
59629, 33105
59630, 32768
59631, 33110
59632, 32768
59633, 33123
59634, 32768
59635, 33114
59636, 32768
59637, 33118
59638, 32768
59639, 33119
59640, 32768
59641, 33115
59642, 32768
59643, 33117
59644, 32768
59645, 33119
59646, 32768
59647, 33116
59648, 32768
59649, 33171
59650, 32768
59651, 33185
59652, 32768
59653, 33171
59654, 32768
59655, 33171
59656, 32768
59657, 33175
59658, 32768
59659, 33184
59660, 32768
59661, 33189
59662, 32768
59663, 33173
59664, 32768
59665, 33203
59666, 32768
59667, 33167
59668, 32768
59669, 33162
59670, 32768
59671, 33163
59672, 32768
59673, 33163
59674, 32768
59675, 33145
59676, 32768
59677, 33155
59678, 32768
59679, 33165
59680, 32768
59681, 33141
59682, 32768
59683, 33152
59684, 32768
59685, 33152
59686, 32768
59687, 33164
59688, 32768
59689, 33138
59690, 32768
59691, 33156
59692, 32768
59693, 33157
59694, 32768
59695, 33154
59696, 32768
59697, 33160
59698, 32768
59699, 33160
59700, 32768
59701, 33162
59702, 32768
59703, 33147
59704, 32768
59705, 33166
59706, 32768
59707, 33154
59708, 32768
59709, 33156
59710, 32768
59711, 33147
59712, 32768
59713, 33146
59714, 32768
59715, 33143
59716, 32768
59717, 33133
59718, 32768
59719, 33137
59720, 32768
59721, 33130
59722, 32768
59723, 33135
59724, 32768
59725, 33130
59726, 32768
59727, 33134
59728, 32768
59729, 33130
59730, 32768
59731, 33122
59732, 32768
59733, 33121
59734, 32768
59735, 33106
59736, 32768
59737, 33108
59738, 32768
59739, 33096
59740, 32768
59741, 33094
59742, 32768
59743, 33082
59744, 32768
59745, 33082
59746, 32768
59747, 33083
59748, 32768
59749, 33065
59750, 32768
59751, 33059
59752, 32768
59753, 33055
59754, 32768
59755, 33044
59756, 32768
59757, 33033
59758, 32768
59759, 33044
59760, 32768
59761, 33031
59762, 32768
59763, 33022
59764, 32768
59765, 33029
59766, 32768
59767, 33027
59768, 32768
59769, 33027
59770, 32768
59771, 33026
59772, 32768
59773, 33028
59774, 32768
59775, 33035
59776, 32768
59777, 33035
59778, 32768
59779, 33044
59780, 32768
59781, 33044
59782, 32768
59783, 33052
59784, 32768
59785, 33055
59786, 32768
59787, 33056
59788, 32768
59789, 33065
59790, 32768
59791, 33071
59792, 32768
59793, 33077
59794, 32768
59795, 33077
59796, 32768
59797, 33090
59798, 32768
59799, 33096
59800, 32768
59801, 33102
59802, 32768
59803, 33099
59804, 32768
59805, 33099
59806, 32768
59807, 33105
59808, 32768
59809, 33099
59810, 32768
59811, 33105
59812, 32768
59813, 33114
59814, 32768
59815, 33121
59816, 32768
59817, 33118
59818, 32768
59819, 33124
59820, 32768
59821, 33123
59822, 32768
59823, 33127
59824, 32768
59825, 33126
59826, 32768
59827, 33125
59828, 32768
59829, 33126
59830, 32768
59831, 33116
59832, 32768
59833, 33113
59834, 32768
59835, 33114
59836, 32768
59837, 33108
59838, 32768
59839, 33105
59840, 32768
59841, 33104
59842, 32768
59843, 33105
59844, 32768
59845, 33099
59846, 32768
59847, 33102
59848, 32768
59849, 33096
59850, 32768
59851, 33082
59852, 32768
59853, 33086
59854, 32768
59855, 33080
59856, 32768
59857, 33088
59858, 32768
59859, 33083
59860, 32768
59861, 33093
59862, 32768
59863, 33085
59864, 32768
59865, 33077
59866, 32768
59867, 33093
59868, 32768
59869, 33086
59870, 32768
59871, 33097
59872, 32768
59873, 33091
59874, 32768
59875, 33103
59876, 32768
59877, 33096
59878, 32768
59879, 33089
59880, 32768
59881, 33089
59882, 32768
59883, 33083
59884, 32768
59885, 33096
59886, 32768
59887, 33076
59888, 32768
59889, 33107
59890, 32768
59891, 33091
59892, 32768
59893, 33090
59894, 32768
59895, 33082
59896, 32768
59897, 33080
59898, 32768
59899, 33092
59900, 32768
59901, 33084
59902, 32768
59903, 33105
59904, 32768
59905, 33030
59906, 32768
59907, 33033
59908, 32768
59909, 33032
59910, 32768
59911, 33043
59912, 32768
59913, 33043
59914, 32768
59915, 33059
59916, 32768
59917, 33063
59918, 32768
59919, 33066
59920, 32768
59921, 33075
59922, 32768
59923, 33072
59924, 32768
59925, 33072
59926, 32768
59927, 33064
59928, 32768
59929, 33065
59930, 32768
59931, 33060
59932, 32768
59933, 33056
59934, 32768
59935, 33050
59936, 32768
59937, 33046
59938, 32768
59939, 33041
59940, 32768
59941, 33029
59942, 32768
59943, 33027
59944, 32768
59945, 33018
59946, 32768
59947, 33018
59948, 32768
59949, 33017
59950, 32768
59951, 33014
59952, 32768
59953, 33021
59954, 32768
59955, 33021
59956, 32768
59957, 33035
59958, 32768
59959, 33034
59960, 32768
59961, 33055
59962, 32768
59963, 33059
59964, 32768
59965, 33068
59966, 32768
59967, 33080
59968, 32768
59969, 33077
59970, 32768
59971, 33083
59972, 32768
59973, 33076
59974, 32768
59975, 33077
59976, 32768
59977, 33067
59978, 32768
59979, 33069
59980, 32768
59981, 33065
59982, 32768
59983, 33063
59984, 32768
59985, 33060
59986, 32768
59987, 33061
59988, 32768
59989, 33065
59990, 32768
59991, 33051
59992, 32768
59993, 33057
59994, 32768
59995, 33040
59996, 32768
59997, 33039
59998, 32768
59999, 33032
60000, 32768
60001, 33029
60002, 32768
60003, 33026
60004, 32768
60005, 33021
60006, 32768
60007, 33024
60008, 32768
60009, 33015
60010, 32768
60011, 33017
60012, 32768
60013, 33011
60014, 32768
60015, 33017
60016, 32768
60017, 33016
60018, 32768
60019, 33014
60020, 32768
60021, 33019
60022, 32768
60023, 33016
60024, 32768
60025, 33023
60026, 32768
60027, 33020
60028, 32768
60029, 33029
60030, 32768
60031, 33027
60032, 32768
60033, 33035
60034, 32768
60035, 33035
60036, 32768
60037, 33032
60038, 32768
60039, 33034
60040, 32768
60041, 33028
60042, 32768
60043, 33029
60044, 32768
60045, 33019
60046, 32768
60047, 33022
60048, 32768
60049, 33014
60050, 32768
60051, 33022
60052, 32768
60053, 33024
60054, 32768
60055, 33025
60056, 32768
60057, 33036
60058, 32768
60059, 33039
60060, 32768
60061, 33050
60062, 32768
60063, 33045
60064, 32768
60065, 33058
60066, 32768
60067, 33059
60068, 32768
60069, 33064
60070, 32768
60071, 33061
60072, 32768
60073, 33066
60074, 32768
60075, 33069
60076, 32768
60077, 33067
60078, 32768
60079, 33077
60080, 32768
60081, 33071
60082, 32768
60083, 33081
60084, 32768
60085, 33078
60086, 32768
60087, 33080
60088, 32768
60089, 33069
60090, 32768
60091, 33063
60092, 32768
60093, 33063
60094, 32768
60095, 33052
60096, 32768
60097, 33053
60098, 32768
60099, 33048
60100, 32768
60101, 33048
60102, 32768
60103, 33041
60104, 32768
60105, 33046
60106, 32768
60107, 33043
60108, 32768
60109, 33035
60110, 32768
60111, 33041
60112, 32768
60113, 33036
60114, 32768
60115, 33037
60116, 32768
60117, 33043
60118, 32768
60119, 33053
60120, 32768
60121, 33055
60122, 32768
60123, 33058
60124, 32768
60125, 33069
60126, 32768
60127, 33069
60128, 32768
60129, 33075
60130, 32768
60131, 33076
60132, 32768
60133, 33089
60134, 32768
60135, 33085
60136, 32768
60137, 33081
60138, 32768
60139, 33083
60140, 32768
60141, 33080
60142, 32768
60143, 33077
60144, 32768
60145, 33074
60146, 32768
60147, 33078
60148, 32768
60149, 33071
60150, 32768
60151, 33074
60152, 32768
60153, 33071
60154, 32768
60155, 33070
60156, 32768
60157, 33067
60158, 32768
60159, 33064
60160, 32768
60161, 33161
60162, 32768
60163, 33163
60164, 32768
60165, 33157
60166, 32768
60167, 33163
60168, 32768
60169, 33170
60170, 32768
60171, 33164
60172, 32768
60173, 33167
60174, 32768
60175, 33168
60176, 32768
60177, 33165
60178, 32768
60179, 33164
60180, 32768
60181, 33155
60182, 32768
60183, 33148
60184, 32768
60185, 33140
60186, 32768
60187, 33135
60188, 32768
60189, 33127
60190, 32768
60191, 33115
60192, 32768
60193, 33109
60194, 32768
60195, 33112
60196, 32768
60197, 33106
60198, 32768
60199, 33100
60200, 32768
60201, 33102
60202, 32768
60203, 33101
60204, 32768
60205, 33098
60206, 32768
60207, 33099
60208, 32768
60209, 33103
60210, 32768
60211, 33103
60212, 32768
60213, 33101
60214, 32768
60215, 33108
60216, 32768
60217, 33110
60218, 32768
60219, 33113
60220, 32768
60221, 33115
60222, 32768
60223, 33116
60224, 32768
60225, 33113
60226, 32768
60227, 33110
60228, 32768
60229, 33112
60230, 32768
60231, 33110
60232, 32768
60233, 33102
60234, 32768
60235, 33106
60236, 32768
60237, 33108
60238, 32768
60239, 33105
60240, 32768
60241, 33106
60242, 32768
60243, 33109
60244, 32768
60245, 33108
60246, 32768
60247, 33109
60248, 32768
60249, 33110
60250, 32768
60251, 33115
60252, 32768
60253, 33118
60254, 32768
60255, 33117
60256, 32768
60257, 33118
60258, 32768
60259, 33120
60260, 32768
60261, 33126
60262, 32768
60263, 33124
60264, 32768
60265, 33123
60266, 32768
60267, 33126
60268, 32768
60269, 33121
60270, 32768
60271, 33126
60272, 32768
60273, 33130
60274, 32768
60275, 33132
60276, 32768
60277, 33128
60278, 32768
60279, 33127
60280, 32768
60281, 33130
60282, 32768
60283, 33124
60284, 32768
60285, 33120
60286, 32768
60287, 33124
60288, 32768
60289, 33124
60290, 32768
60291, 33115
60292, 32768
60293, 33117
60294, 32768
60295, 33121
60296, 32768
60297, 33119
60298, 32768
60299, 33119
60300, 32768
60301, 33125
60302, 32768
60303, 33123
60304, 32768
60305, 33121
60306, 32768
60307, 33125
60308, 32768
60309, 33126
60310, 32768
60311, 33122
60312, 32768
60313, 33124
60314, 32768
60315, 33130
60316, 32768
60317, 33127
60318, 32768
60319, 33132
60320, 32768
60321, 33144
60322, 32768
60323, 33143
60324, 32768
60325, 33144
60326, 32768
60327, 33149
60328, 32768
60329, 33153
60330, 32768
60331, 33147
60332, 32768
60333, 33146
60334, 32768
60335, 33148
60336, 32768
60337, 33150
60338, 32768
60339, 33148
60340, 32768
60341, 33154
60342, 32768
60343, 33157
60344, 32768
60345, 33155
60346, 32768
60347, 33157
60348, 32768
60349, 33162
60350, 32768
60351, 33166
60352, 32768
60353, 33164
60354, 32768
60355, 33169
60356, 32768
60357, 33168
60358, 32768
60359, 33160
60360, 32768
60361, 33157
60362, 32768
60363, 33152
60364, 32768
60365, 33149
60366, 32768
60367, 33145
60368, 32768
60369, 33148
60370, 32768
60371, 33149
60372, 32768
60373, 33138
60374, 32768
60375, 33137
60376, 32768
60377, 33142
60378, 32768
60379, 33137
60380, 32768
60381, 33133
60382, 32768
60383, 33136
60384, 32768
60385, 33136
60386, 32768
60387, 33137
60388, 32768
60389, 33139
60390, 32768
60391, 33140
60392, 32768
60393, 33143
60394, 32768
60395, 33145
60396, 32768
60397, 33141
60398, 32768
60399, 33141
60400, 32768
60401, 33141
60402, 32768
60403, 33136
60404, 32768
60405, 33136
60406, 32768
60407, 33137
60408, 32768
60409, 33138
60410, 32768
60411, 33140
60412, 32768
60413, 33139
60414, 32768
60415, 33145
60416, 32768
60417, 33112
60418, 32768
60419, 33115
60420, 32768
60421, 33121
60422, 32768
60423, 33121
60424, 32768
60425, 33124
60426, 32768
60427, 33122
60428, 32768
60429, 33123
60430, 32768
60431, 33129
60432, 32768
60433, 33130
60434, 32768
60435, 33132
60436, 32768
60437, 33133
60438, 32768
60439, 33135
60440, 32768
60441, 33131
60442, 32768
60443, 33128
60444, 32768
60445, 33129
60446, 32768
60447, 33123
60448, 32768
60449, 33122
60450, 32768
60451, 33121
60452, 32768
60453, 33115
60454, 32768
60455, 33113
60456, 32768
60457, 33112
60458, 32768
60459, 33109
60460, 32768
60461, 33106
60462, 32768
60463, 33106
60464, 32768
60465, 33104
60466, 32768
60467, 33104
60468, 32768
60469, 33103
60470, 32768
60471, 33099
60472, 32768
60473, 33092
60474, 32768
60475, 33090
60476, 32768
60477, 33091
60478, 32768
60479, 33088
60480, 32768
60481, 33081
60482, 32768
60483, 33080
60484, 32768
60485, 33082
60486, 32768
60487, 33080
60488, 32768
60489, 33079
60490, 32768
60491, 33079
60492, 32768
60493, 33076
60494, 32768
60495, 33077
60496, 32768
60497, 33081
60498, 32768
60499, 33086
60500, 32768
60501, 33090
60502, 32768
60503, 33091
60504, 32768
60505, 33097
60506, 32768
60507, 33105
60508, 32768
60509, 33106
60510, 32768
60511, 33108
60512, 32768
60513, 33109
60514, 32768
60515, 33109
60516, 32768
60517, 33108
60518, 32768
60519, 33109
60520, 32768
60521, 33111
60522, 32768
60523, 33112
60524, 32768
60525, 33115
60526, 32768
60527, 33116
60528, 32768
60529, 33116
60530, 32768
60531, 33120
60532, 32768
60533, 33123
60534, 32768
60535, 33126
60536, 32768
60537, 33124
60538, 32768
60539, 33126
60540, 32768
60541, 33125
60542, 32768
60543, 33125
60544, 32768
60545, 33130
60546, 32768
60547, 33135
60548, 32768
60549, 33133
60550, 32768
60551, 33137
60552, 32768
60553, 33141
60554, 32768
60555, 33141
60556, 32768
60557, 33141
60558, 32768
60559, 33142
60560, 32768
60561, 33144
60562, 32768
60563, 33139
60564, 32768
60565, 33137
60566, 32768
60567, 33135
60568, 32768
60569, 33135
60570, 32768
60571, 33136
60572, 32768
60573, 33135
60574, 32768
60575, 33137
60576, 32768
60577, 33138
60578, 32768
60579, 33134
60580, 32768
60581, 33135
60582, 32768
60583, 33134
60584, 32768
60585, 33134
60586, 32768
60587, 33132
60588, 32768
60589, 33131
60590, 32768
60591, 33131
60592, 32768
60593, 33130
60594, 32768
60595, 33128
60596, 32768
60597, 33126
60598, 32768
60599, 33128
60600, 32768
60601, 33128
60602, 32768
60603, 33129
60604, 32768
60605, 33131
60606, 32768
60607, 33130
60608, 32768
60609, 33131
60610, 32768
60611, 33131
60612, 32768
60613, 33131
60614, 32768
60615, 33134
60616, 32768
60617, 33133
60618, 32768
60619, 33134
60620, 32768
60621, 33132
60622, 32768
60623, 33132
60624, 32768
60625, 33128
60626, 32768
60627, 33122
60628, 32768
60629, 33122
60630, 32768
60631, 33120
60632, 32768
60633, 33119
60634, 32768
60635, 33119
60636, 32768
60637, 33118
60638, 32768
60639, 33118
60640, 32768
60641, 33118
60642, 32768
60643, 33120
60644, 32768
60645, 33125
60646, 32768
60647, 33125
60648, 32768
60649, 33127
60650, 32768
60651, 33129
60652, 32768
60653, 33130
60654, 32768
60655, 33131
60656, 32768
60657, 33132
60658, 32768
60659, 33130
60660, 32768
60661, 33128
60662, 32768
60663, 33130
60664, 32768
60665, 33125
60666, 32768
60667, 33123
60668, 32768
60669, 33125
60670, 32768
60671, 33122
60672, 32768
60673, 33119
60674, 32768
60675, 33116
60676, 32768
60677, 33113
60678, 32768
60679, 33116
60680, 32768
60681, 33115
60682, 32768
60683, 33116
60684, 32768
60685, 33113
60686, 32768
60687, 33115
60688, 32768
60689, 33114
60690, 32768
60691, 33109
60692, 32768
60693, 33109
60694, 32768
60695, 33104
60696, 32768
60697, 33099
60698, 32768
60699, 33093
60700, 32768
60701, 33091
60702, 32768
60703, 33083
60704, 32768
60705, 33077
60706, 32768
60707, 33078
60708, 32768
60709, 33075
60710, 32768
60711, 33072
60712, 32768
60713, 33069
60714, 32768
60715, 33075
60716, 32768
60717, 33074
60718, 32768
60719, 33072
60720, 32768
60721, 33073
60722, 32768
60723, 33074
60724, 32768
60725, 33073
60726, 32768
60727, 33073
60728, 32768
60729, 33075
60730, 32768
60731, 33076
60732, 32768
60733, 33076
60734, 32768
60735, 33078
60736, 32768
60737, 33079
60738, 32768
60739, 33077
60740, 32768
60741, 33078
60742, 32768
60743, 33081
60744, 32768
60745, 33079
60746, 32768
60747, 33081
60748, 32768
60749, 33082
60750, 32768
60751, 33081
60752, 32768
60753, 33085
60754, 32768
60755, 33088
60756, 32768
60757, 33089
60758, 32768
60759, 33091
60760, 32768
60761, 33096
60762, 32768
60763, 33098
60764, 32768
60765, 33100
60766, 32768
60767, 33100
60768, 32768
60769, 33102
60770, 32768
60771, 33102
60772, 32768
60773, 33100
60774, 32768
60775, 33100
60776, 32768
60777, 33098
60778, 32768
60779, 33095
60780, 32768
60781, 33093
60782, 32768
60783, 33092
60784, 32768
60785, 33089
60786, 32768
60787, 33089
60788, 32768
60789, 33089
60790, 32768
60791, 33086
60792, 32768
60793, 33084
60794, 32768
60795, 33081
60796, 32768
60797, 33078
60798, 32768
60799, 33077
60800, 32768
60801, 33080
60802, 32768
60803, 33082
60804, 32768
60805, 33082
60806, 32768
60807, 33084
60808, 32768
60809, 33085
60810, 32768
60811, 33087
60812, 32768
60813, 33090
60814, 32768
60815, 33090
60816, 32768
60817, 33093
60818, 32768
60819, 33094
60820, 32768
60821, 33093
60822, 32768
60823, 33098
60824, 32768
60825, 33099
60826, 32768
60827, 33099
60828, 32768
60829, 33100
60830, 32768
60831, 33097
60832, 32768
60833, 33100
60834, 32768
60835, 33100
60836, 32768
60837, 33098
60838, 32768
60839, 33102
60840, 32768
60841, 33100
60842, 32768
60843, 33101
60844, 32768
60845, 33100
60846, 32768
60847, 33100
60848, 32768
60849, 33103
60850, 32768
60851, 33101
60852, 32768
60853, 33103
60854, 32768
60855, 33104
60856, 32768
60857, 33106
60858, 32768
60859, 33103
60860, 32768
60861, 33104
60862, 32768
60863, 33103
60864, 32768
60865, 33102
60866, 32768
60867, 33100
60868, 32768
60869, 33096
60870, 32768
60871, 33098
60872, 32768
60873, 33095
60874, 32768
60875, 33098
60876, 32768
60877, 33094
60878, 32768
60879, 33092
60880, 32768
60881, 33088
60882, 32768
60883, 33085
60884, 32768
60885, 33084
60886, 32768
60887, 33084
60888, 32768
60889, 33082
60890, 32768
60891, 33078
60892, 32768
60893, 33080
60894, 32768
60895, 33078
60896, 32768
60897, 33076
60898, 32768
60899, 33080
60900, 32768
60901, 33080
60902, 32768
60903, 33081
60904, 32768
60905, 33083
60906, 32768
60907, 33085
60908, 32768
60909, 33086
60910, 32768
60911, 33087
60912, 32768
60913, 33088
60914, 32768
60915, 33093
60916, 32768
60917, 33095
60918, 32768
60919, 33097
60920, 32768
60921, 33104
60922, 32768
60923, 33106
60924, 32768
60925, 33108
60926, 32768
60927, 33110
60928, 32768
60929, 33113
60930, 32768
60931, 33114
60932, 32768
60933, 33110
60934, 32768
60935, 33114
60936, 32768
60937, 33113
60938, 32768
60939, 33114
